customer_id,natural_key,first_name,last_name,email,phone,address_line1,address_line2,city,state_region,postcode,country_code,latitude,longitude,birth_date,join_ts,is_vip,gdpr_consent
395,CUST------Z--,Ashley,Anderson,cohenjennifer@example.org,(07)-8175-9555,78 Ford Gully,,Port Stevenfort,QLD,0277,AU,-42.326183,114.407001,2003-04-05,2024-05-19T21:46:03,False,True
396,CUST-A--Z-Z-9,Raymond,Weeks,williamsdebbie@example.org,08 0846 5559,5 Paul Rue,,Kelleytown,SA,2916,AU,-41.891498,132.192810,1988-07-22,2024-12-15T12:28:29,False,True
397,CUST--ZZ09Z9-,Leslie,Davidson,brianna65@example.com,+61-7-7511-7133,537/8 Williams Quadrant,,Hernandezport,WA,2948,AU,-43.957208,112.383145,1975-07-27,2024-07-30T20:14:08,False,True
398,CUST---99A0AA,Thomas,Mack,ujohnson@example.net,+61 7 2509 5303,25/72 Taylor Break,,Port Alice,WA,9783,AU,-35.608542,144.474788,1960-10-03,2024-03-04T16:50:46,False,True
399,CUST-9Z9-9ZAA,Desiree,Yang,leecarmen@example.com,+61778353803,9 Mills Run,,Stephenburgh,NSW,2617,AU,-43.632040,131.713515,2014-05-15,2024-04-17T00:15:35,False,True
400,CUST--Z0A--0-,Karen,Wong,pricedavid@example.com,(08)74883786,Level 5 808 Allison Crest,,St. Marieburgh,SA,2926,AU,-42.725691,149.342536,1980-06-13,2024-09-24T09:59:16,False,True
401,CUST-Z-9-09-9,John,Griffin,pknight@example.com,+61.481.473.541,20 Hall Way,,Julieberg,SA,2972,AU,-37.198265,130.663469,1992-06-05,2024-09-21T01:34:57,False,True
402,CUST--0-00ZZA,Brenda,Taylor,williamsjody@example.com,07 2605 9123,445/03 Skinner Pocket,,New Pattyton,QLD,0855,AU,-34.830048,119.875073,1989-07-15,2024-06-08T02:17:17,False,True
403,CUST-9ZZ0A--0,Amy,Reed,stephenle@example.org,4652 0361,1 Lori Elbow,,St. Johnshire,ACT,2636,AU,-36.242505,136.782662,1968-07-31,2024-11-16T16:15:17,False,True
404,CUST-AA-Z90AA,Kristen,Larson,bradleydanielle@example.org,0497 349 267,Apt. 861 239 Collins Grove,,Paultown,NT,2607,AU,-38.407419,123.796671,1994-03-22,2024-07-24T03:29:20,False,True
405,CUST-000A-0-9,Lisa,Andrade,lewismicheal@example.org,07.8516.6586,Level 8 85 Baker Viaduct,,East Maxwellbury,VIC,2847,AU,-42.919934,112.491543,1966-01-22,2024-10-30T07:02:57,False,True
406,CUST-0900--ZZ,Kim,Mendoza,bensonmarissa@example.org,+61 7 0286 9859,Level 5 51 Brenda Square,,Debbieshire,NSW,0894,AU,-38.868743,138.068199,1992-02-04,2024-06-08T21:15:02,False,True
407,CUST--AZZZ0-Z,Nathan,Benitez,tiffany62@example.org,3905-8127,34 Ryan Brow,,Williamsonfurt,SA,5825,AU,-41.996281,148.340009,1966-02-19,2024-06-23T06:53:39,False,True
408,CUST--Z-0-9Z-,Andrew,Robinson,lterrell@example.com,+61363938063,01 Nash Vista,,Port Michelleshire,TAS,0810,AU,-34.800464,137.550682,1980-08-28,2024-08-26T22:42:58,False,True
409,CUST--9-0A0ZZ,Christine,Rocha,robert21@example.net,(08).0699.7554,78 Campbell Line,,Stevensview,WA,6328,AU,-37.686654,148.508351,1992-04-15,2024-01-23T01:04:50,False,True
410,CUST--Z--9Z--,Erica,Taylor,gregory35@example.net,8220-0944,776 Anderson Loop,,Leefurt,NT,2676,AU,-36.125859,116.438760,1978-11-11,2024-06-05T16:36:35,False,True
411,CUST-90A-9A--,Robert,Larsen,vwilliams@example.com,(08)-3175-5760,755 Myers Ridge,,East Kennethberg,VIC,2619,AU,-39.704598,137.445718,1964-02-22,2025-01-25T22:25:44,False,True
412,CUST-ZAZ-Z9--,Dennis,Werner,nwilliams@example.net,+61.411.809.360,191 Todd Gully,,Youngville,QLD,2356,AU,-40.118842,147.296883,2005-09-05,2024-07-10T18:09:10,False,True
413,CUST-Z-990900,Alexandra,Mcneil,williamparker@example.org,0483 769 687,36 Davis River,,Lake Denisemouth,ACT,2239,AU,-39.479199,121.375384,1979-08-11,2024-06-05T15:28:28,False,True
414,CUST-0Z-AZ-ZA,Stacey,Rodriguez,ylindsey@example.com,15340287,Level 7 7 Kim Quadrant,,Port Matthewbury,WA,2079,AU,-39.324490,128.358111,2004-08-20,2024-06-11T09:56:25,False,True
415,CUST-ZAA--9ZZ,Karen,Ruiz,hughesbrandy@example.org,03 7835 2395,262 Sloan Basin,,Lake Matthew,VIC,4378,AU,-38.539739,125.350314,1989-07-15,2024-05-08T11:01:17,False,True
416,CUST-9---99Z-,Craig,Harrison,bennettsarah@example.com,67257080,Apt. 404 77 Acevedo Grove,,Port Michael,ACT,2554,AU,-36.421939,112.475629,2005-12-28,2025-01-24T05:26:06,False,True
417,CUST---99-0--,Emily,Glass,shawnwilliams@example.com,+61 2 0845 5531,Unit 31 04 Wheeler Gate,,East Gregoryhaven,QLD,2765,AU,-34.580702,128.707515,1999-05-10,2024-08-18T20:19:56,True,True
418,CUST-0-Z99ZZA,Lisa,Bowman,ehill@example.com,15631561,350/5 Thomas Rue,,Wongbury,TAS,2612,AU,-43.677910,117.565389,1989-08-17,2024-10-17T22:55:54,False,True
419,CUST-A00-0-0-,Jeffrey,Luna,bad_email,(02).1593.2745,Apt. 704 02 Hernandez Artery,,Jaredhaven,ACT,2958,AU,-42.956868,134.116271,1962-11-16,2024-12-18T21:58:04,False,True
420,CUST---9ZZA-0,Mike,Brown,shanebishop@example.com,83379428,Unit 33 383 Anderson Link,,Mooreberg,TAS,2915,AU,-39.891388,118.281418,1969-12-07,2024-03-07T19:31:53,False,True
421,CUST-90--0Z-9,Joseph,Miller,jamesoconnell@example.net,(03).5394.3748,1 Stout Turn,,South Timothymouth,ACT,2978,AU,-37.151641,123.017639,1960-08-31,2024-03-14T16:13:42,True,True
422,CUST-00--Z-0-,Dawn,Perez,stonemegan@example.net,(03).6597.4653,Apt. 908 42 Jennifer Hill,,St. Tyler,VIC,2337,AU,-35.765704,145.993756,1997-03-27,2024-05-07T06:32:17,False,True
423,CUST--0-99A00,Mark,Owens,nathaniel75@example.com,(02)58085693,4 Carrie Road,,North Davidshire,WA,0952,AU,-36.775906,120.690195,2004-04-09,2024-07-29T20:07:39,True,True
424,CUST-0Z-Z--0A,Jose,Holland,jordanmata@example.net,3037 5875,8 Jason Ground,,Michaelville,ACT,0920,AU,-35.442269,127.866973,1960-12-17,2024-05-08T04:10:31,False,True
425,CUST-090A9-A0,Justin,House,charleneross@example.com,+61 7 7501 4562,176 Mark Block,,Jessebury,SA,2207,AU,-43.819339,116.020605,1986-05-22,2024-03-04T19:27:58,False,True
426,CUST-9Z-A-90Z,Lisa,Hoffman,wboyd@example.org,03 7088 5384,Level 4 77 Bailey Vale,,Christinaville,WA,2671,AU,-35.884882,137.640488,1969-03-22,2024-07-18T11:13:32,False,True
427,CUST-0-Z--A-A,Jonathan,Gonzalez,durangregory@example.com,(08)11128823,5/37 Martin Centre,,Jasminemouth,TAS,2905,AU,-35.177139,143.876967,1975-01-23,2025-01-05T06:04:55,True,True
428,CUST-----ZZ9-,Gregory,Moore,riveraryan@example.com,0439.035.588,8 Robert Freeway,,East Joeltown,QLD,2688,AU,-43.850054,138.159710,1961-01-27,2024-07-18T07:44:47,False,True
429,CUST-9A-ZZ0-A,Robert,Andrews,flopez@example.com,08.4070.6532,43 Kathleen Slope,,Taraton,QLD,2648,AU,-43.052554,124.974172,1994-11-10,2024-12-13T04:50:23,False,True
430,CUST-Z9A9ZA0-,Preston,Malone,sarajones@example.org,+61.7.2509.6589,407 Michael Path,,Riveraburgh,VIC,2926,AU,-35.032206,124.353945,1998-06-11,2025-01-22T08:52:02,False,True
431,CUST-9-Z--00Z,Justin,Morrow,mclarke@example.com,07 7030 6957,Flat 98 985 Wheeler Landing,,East Robert,VIC,2672,AU,-40.824613,143.478835,1963-07-21,2024-09-23T15:06:20,False,True
432,CUST--Z9Z---A,Nicholas,Smith,carldavis@example.com,3690 0295,Flat 92 95 Taylor Part,,Joseberg,NT,5616,AU,-37.702175,114.584675,2004-02-09,2024-02-05T07:00:26,True,True
433,CUST----A----,Lawrence,Richardson,wgarcia@example.com,+61 8 1696 8116,Suite 632 83 April Key,,Port Curtisland,NT,2389,AU,-42.235645,121.958777,1985-08-07,2024-10-22T16:19:15,False,True
434,CUST-Z0-A0000,Laura,Wu,fosterdanielle@example.com,+61 7 1073 0743,12 Darryl Elbow,,West Ryanborough,SA,2964,AU,-39.726027,115.329314,1986-12-07,2024-10-31T19:33:31,False,True
435,CUST-0Z0Z00Z-,Clifford,Jones,samantha66@example.org,0487 157 133,253/738 Nancy Crossroad,,Carlmouth,VIC,2667,AU,-43.958194,146.466205,1993-07-29,2024-09-08T14:43:45,False,True
436,CUST-0Z9Z0A9-,Emily,Anderson,yjones@example.org,+61.412.082.289,3 Graves Landing,,Sarabury,NSW,2946,AU,-36.287296,142.063096,1991-04-10,2024-09-17T17:47:24,False,True
437,CUST-9-0900-A,Derek,Andrews,yjohnston@example.com,03.8705.9720,4 Nicole Dell,,Williamsport,SA,2974,AU,-42.526326,121.896592,2011-11-20,2024-12-05T05:52:38,True,True
438,CUST-9-90A9-0,Shane,Jackson,christina03@example.net,(02)-6938-2859,8 Cooper Reach,,Port Gregoryburgh,ACT,0266,AU,-38.667987,147.466035,2012-07-30,2024-06-06T14:59:10,False,True
439,CUST-ZAZA99--,Kathleen,Burgess,bad_email,99363760,932 Mike Tarn,,North Chelsey,ACT,2907,AU,-43.301585,139.852668,2007-02-04,2024-08-01T23:49:49,False,True
440,CUST-0-----9Z,Donald,Patton,williamssara@example.net,07 4114 6161,Apt. 034 7 Olivia Courtyard,,Port Haileyborough,WA,2619,AU,-35.908214,119.675393,1996-09-03,2024-08-13T22:49:20,False,True
441,CUST-0AZZA9A-,Jessica,Davis,epruitt@example.net,02-3236-1652,00 Michelle Meander,,East Richardport,SA,2513,AU,-42.991909,114.442259,1960-08-24,2024-12-06T21:12:22,False,False
442,CUST----0-AZ0,Felicia,Huffman,gduran@example.org,+61285663068,396/888 Alyssa Quay,,Cookhaven,ACT,2118,AU,-40.569225,124.608952,1981-06-30,2024-07-03T14:30:28,False,True
443,CUST-Z9A900ZA,Adam,Walker,rebeccacharles@example.org,+61 499 449 151,38 Perez Square,,South Michaelview,QLD,2279,AU,-37.816483,138.355044,2002-08-19,2024-09-20T15:02:29,False,False
444,CUST-99AA9ZZZ,Michelle,Poole,bwilliams@example.org,(03)-1443-6335,Suite 529 420 Hawkins Cove,,Port William,WA,2926,AU,-34.609152,149.659104,2002-09-18,2024-12-03T03:39:26,False,True
445,CUST--99-A---,Kenneth,Cain,robertmorales@example.com,(08).8274.7142,9 Sullivan Line,,Petersenmouth,QLD,2638,AU,-39.178315,133.626716,1981-10-31,2024-04-18T06:12:18,False,True
446,CUST-ZA090-AA,Ashley,Herrera,daniellebradley@example.com,0441-600-593,93/864 Stephen Amble,,Lake Melinda,VIC,2959,AU,-34.772638,137.341928,2004-02-19,2024-02-16T12:07:00,False,True
447,CUST-A9-Z0999,Maria,Molina,nicholascharles@example.com,08.4934.1587,Suite 018 77 Davis Block,,St. Nicole,NSW,2396,AU,-41.090235,116.455301,1990-07-10,2025-01-14T21:33:40,False,True
448,CUST-0---Z9ZA,Joshua,Brennan,nrivera@example.net,0459.897.843,Level 1 1 Frances Parkway,,Jonesside,NSW,2912,AU,-40.349762,139.172087,1971-05-01,2024-09-23T21:54:15,False,True
449,CUST-ZAZ-0--0,Mark,Hill,wilkinsmichael@example.com,74235679,97 Reese Reserve,,Bartonview,QLD,2010,AU,-40.911086,151.613404,1971-01-28,2024-05-20T20:53:51,False,True
450,CUST-9A90ZZ-0,Chad,Hopkins,kmassey@example.org,0408-872-282,Flat 80 147 Henry Driveway,,Lake Robert,TAS,2251,AU,-41.008982,144.600486,1974-04-13,2024-01-12T19:56:59,False,True
451,CUST-9000ZZ-A,Carlos,Church,peter65@example.org,+61.497.677.797,Unit 69 166 Ryan Rest,,South Joyceborough,ACT,2615,AU,-36.087225,146.634217,1964-11-08,2024-12-29T11:04:15,False,True
452,CUST-0Z-9---0,Heather,Martinez,shahcameron@example.com,0468.208.094,Apt. 029 2 Tracy Stairs,,St. Cherylside,NT,3991,AU,-34.115158,117.904218,1998-04-26,2024-12-13T06:07:29,False,True
453,CUST--A0-A9-Z,Joshua,Jackson,larsonjane@example.org,0463.664.218,28/350 Cox Villas,,Coltonbury,SA,0266,AU,-39.113741,139.519364,1975-06-23,2024-11-30T13:40:00,False,True
454,CUST-9Z0909A9,Brian,Smith,angela14@example.com,08.2313.9937,8/99 Mark Slope,,East Ian,WA,2636,AU,-37.312078,132.389940,1962-01-24,2024-10-27T20:51:41,False,True
455,CUST-9-099-A0,Kayla,Herrera,brandy32@example.net,02 5670 3853,Apt. 898 0 Maria Mews,,South Judyport,VIC,7643,AU,-35.377895,133.500443,1996-05-12,2024-12-24T00:43:08,False,True
456,CUST---A--990,Steve,Burke,bad_email,08 7695 3936,70 Robert Meander,,Lake Jonmouth,VIC,2658,AU,-39.527671,124.571843,1963-07-06,2024-03-06T20:56:17,False,True
457,CUST-ZAZZ--AA,James,Patrick,ufritz@example.com,7338-2209,706 Gomez Cove,,New Michael,WA,2234,AU,-38.805569,143.312073,2007-12-01,2024-08-15T05:05:31,False,True
458,CUST-----9AZ-,Danielle,Collins,debbie24@example.org,47301069,986 Sonya Hill,,South Veronicastad,NSW,2998,AU,-37.978556,120.641599,1992-03-18,2024-05-22T04:40:41,False,True
459,CUST-9-000-ZZ,Mark,Hart,bad_email,+61.440.246.595,273 Amanda Bend,,Emilymouth,QLD,0210,AU,-36.673251,151.814371,1977-04-13,2024-12-31T13:32:57,False,True
460,CUST-Z00-0---,Marcus,Johnson,kelly89@example.net,3865.9865,2 Kenneth Rue,,Mooreburgh,NSW,2484,AU,-39.932187,125.174300,1967-12-25,2024-07-04T12:08:34,False,True
461,CUST--0-AA0AZ,Dustin,Oliver,uwelch@example.org,0446 205 675,24 John Distributor,,Alexisberg,WA,2625,AU,-35.346017,134.061689,2014-07-01,2024-02-20T01:44:46,False,True
462,CUST---0Z-99-,Roger,Hutchinson,rodriguezmaria@example.com,(08)93145369,88 Laura Hill,,South Annette,WA,2666,AU,-42.573299,134.702431,1983-12-27,2024-01-28T23:16:20,False,True
463,CUST--09-90-0,Susan,Nguyen,ashlee54@example.net,0714582779,84/531 Chung Retreat,,Jamesfort,QLD,2632,AU,-36.815332,148.952478,1980-07-10,2024-06-05T23:08:33,False,True
464,CUST-99AA0A-Z,Catherine,Sanchez,fwhitehead@example.net,0488 692 655,80 Brown Nook,,Wintersborough,SA,2105,AU,-39.071495,146.974118,1998-01-14,2024-12-12T18:31:14,False,True
465,CUST-A9990--0,Jacob,Curtis,frytaylor@example.net,0433.207.080,60 Charles Ridge,,Wilsonport,SA,2668,AU,-36.610168,150.034736,2007-05-19,2024-12-16T22:10:48,True,True
466,CUST--9Z----A,Timothy,Gaines,tina91@example.org,0436 519 148,7 Jack Gap,,Hoffmanborough,NT,7637,AU,-40.620414,139.162527,2008-05-13,2025-01-27T04:17:28,False,True
467,CUST-0-A9Z--9,Lori,Douglas,bad_email,+61 443 735 799,Apt. 802 16 Devin Elbow,,Michaelport,TAS,2979,AU,-43.941089,130.414155,1986-10-07,2024-06-30T03:54:06,True,True
468,CUST-Z0-A-0A0,Julie,Butler,bad_email,+61212039082,Level 6 563 Williams Foreshore,,East Melissa,ACT,2243,AU,-36.305524,122.005390,2002-03-24,2024-07-21T13:37:41,False,True
469,CUST-00--A9-Z,Shawn,Hill,ifrederick@example.com,0477-046-318,3 Brock Ronde,,Taylorton,SA,7408,AU,-41.151002,117.347213,1997-10-10,2025-01-15T12:03:32,False,True
470,CUST--ZA9000-,Renee,Rojas,lancetaylor@example.com,5931 0439,446 Zuniga Parade,,Jessicashire,ACT,5994,AU,-34.423214,143.708518,1971-04-25,2024-03-20T12:31:44,False,True
471,CUST-0A-A-9Z9,Rachel,Henry,hthomas@example.net,+61326636167,88 David Chase,,South Jessicaburgh,NT,2064,AU,-42.475043,132.449593,1982-05-19,2024-05-23T04:11:15,False,True
472,CUST--9-9A090,Christopher,Young,hallmargaret@example.com,(07)-7484-7343,70 Patterson Top,,Cobbview,NSW,2347,AU,-41.261384,119.687096,1973-02-11,2024-08-06T00:38:34,False,True
473,CUST-Z09A9-0-,Douglas,Gamble,johnhaynes@example.org,+61751832181,3/18 Heath Reserve,,Adamshire,QLD,4102,AU,-40.957100,122.769844,1985-03-03,2024-06-28T15:13:17,False,True
474,CUST-9ZA--AA9,Samantha,Hayes,dawsoncarolyn@example.com,5931-0095,466 Erika Lookout,,Geraldfort,SA,9408,AU,-39.087137,125.371286,1970-01-02,2024-02-19T00:29:50,False,True
475,CUST--9Z-Z-Z9,Lauren,Adams,bad_email,+61.3.1311.6719,Unit 21 1 Wilson Pathway,,Port Veronica,QLD,2672,AU,-42.936345,137.182345,2013-12-28,2024-03-02T01:29:39,False,True
476,CUST-09A-9--A,Claudia,Lara,bad_email,+61 457 311 945,98/24 Robert Rotary,,South Joeview,VIC,7611,AU,-42.082933,134.019827,1982-08-27,2025-01-23T20:24:05,False,True
477,CUST-A0A09090,Richard,Johnson,lauren80@example.com,0459 345 029,Suite 485 1 Patel Freeway,,Roymouth,NSW,2687,AU,-43.392066,150.898960,1977-01-23,2025-01-14T14:28:20,False,True
478,CUST-00-0A---,Jeremy,Rangel,tammyfisher@example.org,(03)04327078,304 Danny Cross,,South Patricia,QLD,2918,AU,-38.078872,112.354453,2006-01-02,2024-08-21T18:20:36,False,True
479,CUST---AZ-ZZ9,Sean,Stone,fullerantonio@example.com,+61 8 5219 6645,131 Mcknight Circlet,,Claudiabury,TAS,2268,AU,-41.222435,117.318856,1964-08-15,2024-11-24T09:03:57,False,True
480,CUST-AZZZ99-A,Rebecca,Evans,coledoris@example.org,(08)-9292-6705,Flat 04 106 Mary Boulevard,,St. Brandon,NT,2932,AU,-43.427366,144.636886,1991-11-22,2024-04-22T10:10:59,False,True
481,CUST---A90999,Tonya,Norris,thompsonjeremy@example.org,68702731,96 Campbell Outlook,,Quinnmouth,TAS,2562,AU,-41.960814,137.192026,1995-06-24,2024-03-20T16:14:25,False,True
482,CUST-Z--0A0-0,Alvin,Anderson,bad_email,0750381547,Unit 80 41 Debbie Driveway,,Morganmouth,SA,2770,AU,-42.370814,119.109371,1995-05-14,2024-12-17T22:07:48,False,True
483,CUST-9--900A0,Melissa,Collins,bad_email,19332731,832/9 Melton Motorway,,Stokesport,TAS,2957,AU,-35.734378,142.537830,1963-12-04,2024-03-08T09:02:30,False,True
484,CUST-A-9AA9Z-,Brian,Fletcher,rroberts@example.com,0474-687-338,43 Gonzalez Ramble,,Madisonview,SA,2603,AU,-42.454867,114.235020,1983-12-30,2024-11-17T19:47:32,True,True
485,CUST-Z0--A-AA,Sheryl,Lewis,jamie82@example.net,(03).8705.0009,Suite 281 56 Khan Lees,,Mckinneyside,WA,2947,AU,-41.741156,147.159604,1994-07-08,2024-12-17T04:05:33,False,True
486,CUST-ZZAAAZ--,Erik,Buchanan,kayla42@example.net,(03).7140.8460,0 Powell Dip,,West Benjaminchester,VIC,0804,AU,-38.003885,139.177332,1973-06-23,2024-12-07T10:58:46,False,True
487,CUST-9ZA0ZZ9A,Lisa,Scott,qmurray@example.com,(07)-0542-7484,Level 2 377 Lynch Colonnade,,Lake Dylan,NSW,2601,AU,-36.031493,151.053570,1966-01-14,2024-02-27T21:02:19,False,True
488,CUST-A--Z0Z-Z,Joshua,Mcconnell,youngchristopher@example.net,+61.498.356.366,9/447 Romero Strip,,Nicholasmouth,NSW,2969,AU,-38.506607,133.549890,2004-03-11,2024-09-29T19:31:22,False,True
489,CUST-9--9-0-9,Tracy,Ramos,lindarobinson@example.net,+61-457-141-769,4 Tamara Follow,,Jerrybury,NSW,2690,AU,-34.423842,148.836164,1965-05-06,2024-06-27T13:08:18,False,True
490,CUST---0-Z0--,Edwin,Thomas,rachel53@example.com,0428-659-294,Flat 68 85 David Hill,,Whiteville,SA,2450,AU,-43.736531,150.596528,1993-05-06,2024-01-28T03:51:34,False,True
491,CUST-A-A--Z--,Margaret,Howard,durhampreston@example.net,53193766,1 Joshua Outlook,,Melvinshire,NSW,9533,AU,-36.518929,139.942557,1986-11-14,2024-08-28T14:58:59,False,True
492,CUST-AZ9-A9A9,Brian,Farmer,cbray@example.net,3441 9498,032 Clayton Follow,,Lake Dana,NT,2917,AU,-37.200965,147.039061,2009-09-18,2024-12-30T09:23:43,False,True
493,CUST-0-Z9--A0,Shannon,Schwartz,hhoffman@example.org,+61.457.081.981,Unit 54 2 Salazar Entrance,,East Johnbury,SA,2473,AU,-36.540043,134.371772,1966-12-04,2024-12-20T17:03:18,False,True
494,CUST--0A-900Z,Kenneth,Martinez,bad_email,7115 5809,Level 4 638 Benjamin Point,,West Virginiamouth,TAS,2887,AU,-41.177931,133.662717,1965-11-10,2024-04-18T21:44:24,True,True
495,CUST----ZA9A-,Jody,Herrera,garcialauren@example.org,02 2397 9538,4 Arroyo Underpass,,Port Mary,TAS,4669,AU,-43.915213,126.265966,1985-05-02,2024-07-22T18:12:44,False,True
496,CUST--ZA9909Z,Katherine,Garcia,ruben73@example.org,07.6037.3767,707 Nicole Way,,Lake Kristinahaven,SA,2961,AU,-42.484622,130.524249,1968-05-14,2025-01-02T08:25:52,False,True
497,CUST-99--9---,Donald,Avila,bad_email,+61-435-552-183,500 Jerry Walkway,,Jamesfurt,VIC,2926,AU,-36.872375,139.314939,1981-06-14,2024-04-16T22:13:24,False,True
498,CUST-A--0Z-A9,Kristina,Stevens,robertwilson@example.net,6195 4872,Unit 62 3 Yvette Reach,,Barbarabury,ACT,2933,AU,-41.198827,126.533131,1968-01-02,2024-02-06T06:31:26,False,True
499,CUST-Z0A-9-00,Michelle,Castaneda,qjackson@example.org,(03)71169162,603/1 Melissa Thoroughfare,,Brianfurt,SA,2644,AU,-38.875207,136.985276,1988-02-20,2024-07-10T03:02:23,False,True
500,CUST-99A-A-9Z,Traci,Robinson,michael23@example.org,+61 2 9615 0112,Flat 05 6 Fowler View,,Grahamport,TAS,8263,AU,-41.769487,146.966355,1968-05-21,2024-06-27T16:57:43,False,True
501,CUST-90AA0A0-,Anthony,Bennett,sandramatthews@example.net,+61837152001,313 Jason Little,,Raymondbury,SA,0853,AU,-36.587152,116.573057,2000-10-12,2024-01-20T19:50:44,False,True
502,CUST-AZ9-A-0-,Allison,Johnson,aaronrocha@example.org,07-0075-8897,Apt. 028 2 Sara Junction,,Wangland,ACT,2676,AU,-34.473550,139.346858,1984-03-17,2024-05-09T23:08:40,False,True
503,CUST-09-Z0A0Z,Jacqueline,Smith,christina84@example.com,(07)-6764-3571,Level 1 9 Hernandez Avenue,,New Jenniferland,QLD,8894,AU,-36.468239,118.581331,1991-05-03,2024-08-02T17:32:07,False,True
504,CUST-00A99--Z,Russell,Ortega,bad_email,+61.2.5509.3310,50 Garcia Vale,,Dianamouth,VIC,0958,AU,-35.034989,149.352776,2004-10-21,2024-06-11T04:08:10,False,True
505,CUST-099A-0Z-,Tamara,Taylor,ahumphrey@example.net,+61829757290,910/91 Kristin Viaduct,,Nguyentown,WA,2968,AU,-41.838627,120.390523,1977-02-23,2024-12-13T21:00:07,False,True
506,CUST-ZAA-Z9Z0,Melissa,Douglas,diazkyle@example.com,+61 3 5996 7360,Flat 41 10 Mary Pass,,Lake Laura,WA,2634,AU,-36.349189,116.535200,1975-10-10,2024-08-22T15:35:49,False,True
507,CUST--90-Z099,Monica,Hale,bad_email,+61 8 5540 9634,Flat 71 42 Grimes Subway,,East Cheryl,QLD,8027,AU,-43.835735,149.299870,1969-04-20,2024-09-11T22:42:46,False,True
508,CUST---0Z9-0A,Emma,Cox,millerthomas@example.org,0395710783,Suite 340 5 Edwards Riviera,,West Ashleyland,ACT,2696,AU,-34.494485,126.024547,2001-08-15,2024-07-30T23:28:43,False,True
509,CUST--ZZAZ-9Z,Jordan,Francis,bad_email,5549 7914,077 Colin Lower,,Veronicatown,SA,2491,AU,-42.466247,126.976230,2006-07-23,2025-01-14T21:50:36,False,True
510,CUST--0--0-9-,Richard,Snyder,lesliehayes@example.com,0992.2900,91 Nancy Landing,,West Travisview,VIC,2601,AU,-42.262827,148.166855,2006-05-29,2024-03-22T15:55:31,False,True
511,CUST-909---ZA,Debra,Osborne,bad_email,(03).0755.7764,17 Williams Upper,,Griffithport,SA,2617,AU,-36.299678,118.121944,2008-10-10,2024-02-10T20:49:06,False,True
512,CUST--9--Z099,Katherine,Kennedy,ukrueger@example.com,(02)-2286-9684,3 Erickson Block,,Port Jonathan,WA,2998,AU,-37.407423,122.998593,1972-11-24,2024-11-17T00:50:33,False,True
513,CUST-0Z--AAAA,Casey,Rush,brandi19@example.com,03.0789.0109,6 Christian Ramble,,Lisaberg,NSW,2392,AU,-39.089630,112.878279,1966-08-07,2024-09-06T22:46:49,True,True
514,CUST-AZ00Z--9,Mary,Mitchell,swagner@example.net,+61 8 9071 9965,62 Lisa Way,,Mariastad,WA,2481,AU,-39.160890,136.560200,2009-01-10,2024-01-03T05:46:00,False,True
515,CUST-AA--A---,Melissa,Gonzalez,briandiaz@example.com,(07) 6653 9391,Suite 759 2 James Loop,,Smithland,QLD,5403,AU,-43.165572,139.664069,1971-05-10,2024-05-17T09:57:50,False,True
516,CUST-00Z-99Z9,Melissa,Chavez,steven71@example.com,+61 8 1995 9750,1 Timothy Bypass,,Kelseyville,SA,2196,AU,-35.126851,123.243311,1995-03-30,2024-02-22T21:14:59,False,True
517,CUST-0-0--900,Mark,Wallace,woodardtraci@example.org,03 4301 5794,Level 5 3 Foster End,,New Ryan,QLD,2619,AU,-38.328580,126.958419,1965-10-06,2024-08-18T06:05:21,False,True
518,CUST-Z9-0-ZZ-,Lauren,Parker,wmarshall@example.net,8104.1422,688 Johnson Trail,,North Ericshire,VIC,2975,AU,-43.273597,138.278184,1993-05-15,2024-03-15T11:26:55,True,True
519,CUST-ZA--0Z-9,Alexandra,Bradford,antonio59@example.org,(03)-8260-4462,400 Laura Little,,Alicebury,WA,2261,AU,-41.219515,136.316175,1966-09-17,2024-10-20T23:31:47,False,True
520,CUST--ZA00Z-A,Sara,Russell,allison57@example.org,0492.711.396,Unit 75 61 Thomas Grange,,Adamberg,WA,2163,AU,-41.635781,112.850748,1961-08-07,2024-11-25T20:57:45,False,True
521,CUST---0-AAZZ,Ricardo,Tapia,ericjohnson@example.net,+61379878464,399/0 Miller Close,,Melissashire,SA,0944,AU,-36.463077,128.013774,2009-12-02,2025-01-31T11:24:08,False,False
522,CUST-A009Z-Z9,Michelle,Mullins,hartleonard@example.org,0805752796,Apt. 358 862 Swanson Little,,Kingchester,NSW,2821,AU,-35.386112,140.970134,1980-04-21,2024-03-28T03:12:16,False,True
523,CUST-Z-9AAAAZ,Jill,Lewis,zwilliams@example.net,+61.410.427.703,473 Hardy Block,,Lake Tommy,ACT,4680,AU,-42.296614,117.510533,2001-05-01,2024-03-02T04:35:52,False,True
524,CUST---09A-90,Julia,Carrillo,alyssahill@example.com,+61-426-479-001,205/91 Dylan Chase,,Kimberlymouth,NT,2673,AU,-41.361880,123.849368,1967-06-06,2024-06-29T20:20:05,False,True
525,CUST--0AA9A99,Laura,Robertson,tammy31@example.com,8622.7785,99 Lance Trailer,,East Christopher,NSW,9281,AU,-40.595499,144.559817,2007-05-03,2024-09-20T11:24:32,False,True
526,CUST--0Z9-A--,James,Wilson,bad_email,0287919191,846/749 Gonzalez Trunkway,,North Antonio,ACT,2790,AU,-39.769060,139.450640,2011-10-15,2024-11-27T03:42:57,True,True
